Elapsed time,Abdomen_1
8.603,18.2
8.604,15.8
8.605,14
8.606,12.5
8.607,10.7
8.608,8.3
8.609,5.5
8.61,2.5
8.611,0.1
8.612,-1.4
8.613,-1.7
8.614,-1.1
8.615,-0.2
8.616,0.6
8.617,1.1
8.618,1.2
8.619,1.5
8.62,2.2
8.621,3.5
8.622,5.1
8.623,6.4
8.624,6.9
8.625,6.7
8.626,5.9
8.627,5.1
8.628,4.9
8.629,5.4
8.63,6.1
8.631,6.6
8.632,6.2
8.633,4.9
8.634,3
8.635,1.3
8.636,0.5
8.637,0.5
8.638,1.1
8.639,1.6
8.64,1.5
8.641,0.7
8.642,-0.4
8.643,-1.3
8.644,-1.4
8.645,-0.9
8.646,0
8.647,0.9
8.648,1.7
8.649,2.2
8.65,2.5
8.651,2.8
8.652,2.6
8.653,1.9
8.654,0.5
8.655,-1.4
8.656,-3.4
8.657,-4.8
8.658,-5.4
8.659,-5.2
8.66,-4.5
8.661,-3.6
8.662,-3.1
8.663,-2.9
8.664,-3.1
8.665,-3.2
8.666,-2.9
8.667,-2.1
8.668,-1
8.669,0
8.67,0.4
8.671,0.1
8.672,-0.7
8.673,-1.3
8.674,-1.5
8.675,-1
8.676,-0.1
8.677,0.7
8.678,1.2
8.679,1.1
8.68,0.6
8.681,-0.1
8.682,-0.7
8.683,-1.1
8.684,-1.3
8.685,-1.4
8.686,-1.4
8.687,-1.5
8.688,-1.6
8.689,-1.8
8.69,-2
8.691,-2
8.692,-1.9
8.693,-1.5
8.694,-1
8.695,-0.5
8.696,-0.1
8.697,0.3
8.698,0.7
8.699,1
8.7,1.4
8.701,1.8
8.702,2.1
8.703,2.3
8.704,2.2
8.705,2.1
8.706,2
8.707,2
8.708,2.2
8.709,2.5
8.71,2.8
8.711,2.9
8.712,2.9
8.713,2.8
8.714,2.8
8.715,3
8.716,3.3
8.717,3.8
8.718,4.2
8.719,4.3
8.72,4.2
8.721,4
8.722,3.7
8.723,3.3
8.724,3
8.725,2.8
8.726,2.8
8.727,3
8.728,3.5
8.729,4
8.73,4.4
8.731,4.6
8.732,4.5
8.733,4.4
8.734,4.4
8.735,4.8
8.736,5.5
8.737,6.5
8.738,7.6
8.739,9
8.74,10.5
8.741,12.2
8.742,14.2
8.743,16.5
8.744,19
8.745,21.5
8.746,23.6
8.747,25
8.748,25.3
8.749,24.4
8.75,22.6
8.751,20.1
8.752,17.5
8.753,15.1
8.754,12.9
8.755,10.5
8.756,7.6
8.757,3.8
8.758,-0.8
8.759,-6
8.76,-11.5
8.761,-17
8.762,-22.2
8.763,-27.2
8.764,-31.9
8.765,-36.401
8.766,-40.701
8.767,-44.901
8.768,-49.001
8.769,-52.701
8.77,-55.901
8.771,-58.301
8.772,-60.001
8.773,-61.001
8.774,-61.701
8.775,-62.001
8.776,-61.901
8.777,-61.001
8.778,-59.001
8.779,-55.701
8.78,-51.401
8.781,-46.501
8.782,-41.501
8.783,-36.601
8.784,-32
8.785,-27.3
8.786,-22.4
8.787,-17.5
8.788,-13.1
8.789,-9.8
8.79,-7.9
8.791,-7.3
8.792,-7.5
8.793,-7.7
8.794,-7.2
8.795,-6
8.796,-4.2
8.797,-2.5
8.798,-1.3
8.799,-1
8.8,-1.2
8.801,-1.5
8.802,-1.5
8.803,-1
8.804,-0.4
8.805,-0.1
8.806,-0.4
8.807,-1.2
8.808,-2.1
8.809,-2.6
8.81,-2.5
8.811,-2
8.812,-1.5
8.813,-1.4
8.814,-1.8
8.815,-2.3
8.816,-2.4
8.817,-1.9
8.818,-1.1
8.819,-0.2
8.82,0.2
8.821,0.1
8.822,-0.4
8.823,-0.6
8.824,-0.4
8.825,0.1
8.826,0.6
8.827,0.7
8.828,0.6
8.829,0.3
8.83,0.3
8.831,0.7
8.832,1.4
8.833,1.9
8.834,2.1
8.835,1.9
8.836,1.7
8.837,2
8.838,2.7
8.839,3.8
8.84,4.8
8.841,5.6
8.842,6
8.843,6.3
8.844,6.7
8.845,7.1
8.846,7.3
8.847,6.7
8.848,5.4
8.849,3.6
8.85,1.8
8.851,0.6
8.852,0.3
8.853,0.6
8.854,1
8.855,1.1
8.856,0.9
8.857,0.7
8.858,0.6
8.859,0.7
8.86,1
8.861,1
8.862,0.6
8.863,0
8.864,-0.6
8.865,-1
8.866,-1.3
8.867,-1.5
8.868,-2
8.869,-2.4
8.87,-2.7
8.871,-2.4
8.872,-1.6
8.873,-0.6
8.874,0.2
8.875,0.5
8.876,0.4
8.877,0.2
8.878,0.1
8.879,0.2
8.88,0.3
8.881,0.1
8.882,-0.6
8.883,-1.5
8.884,-2.3
8.885,-2.8
8.886,-2.9
8.887,-2.8
8.888,-2.7
8.889,-2.8
8.89,-2.9
8.891,-2.9
8.892,-2.5
8.893,-1.8
8.894,-1
8.895,-0.3
8.896,0
8.897,0.1
8.898,-0.1
8.899,-0.3
8.9,-0.6
8.901,-0.9
8.902,-1
8.903,-1
8.904,-0.7
8.905,-0.2
8.906,0.5
8.907,1
8.908,1
8.909,0.6
8.91,-0.1
8.911,-1
8.912,-1.6
8.913,-2
8.914,-2
8.915,-2
8.916,-2.2
8.917,-2.7
8.918,-3.5
8.919,-4.3
8.92,-4.9
8.921,-5.1
8.922,-4.9
8.923,-4.4
8.924,-3.9
8.925,-3.6
8.926,-3.4
8.927,-3.3
8.928,-3.3
8.929,-3.2
8.93,-3.3
8.931,-3.4
8.932,-3.8
8.933,-4.2
8.934,-4.5
8.935,-4.2
8.936,-3.5
8.937,-2.3
8.938,-1
8.939,0.1
8.94,0.6
8.941,0.7
8.942,0.5
8.943,0.1
8.944,-0.4
8.945,-1.3
8.946,-2.6
8.947,-4.3
8.948,-6.1
8.949,-7.3
8.95,-7.7
8.951,-7.4
8.952,-6.7
8.953,-6.5
8.954,-7.2
8.955,-8.6
8.956,-10.3
8.957,-11.5
8.958,-11.7
8.959,-11.1
8.96,-10.2
8.961,-9.7
8.962,-10
8.963,-11
8.964,-12.3
8.965,-13.5
8.966,-14.2
8.967,-14.5
8.968,-14.8
8.969,-15.4
8.97,-16.2
8.971,-17.1
8.972,-17.8
8.973,-18.2
8.974,-18.3
8.975,-18.2
8.976,-18.3
8.977,-18.3
8.978,-18.3
8.979,-18.2
8.98,-17.9
8.981,-17.7
8.982,-17.6
8.983,-17.7
8.984,-17.9
8.985,-18.2
8.986,-18.7
8.987,-19.3
8.988,-20
8.989,-20.6
8.99,-20.9
8.991,-20.8
8.992,-20.4
8.993,-19.9
8.994,-19.5
8.995,-19.2
8.996,-19.2
8.997,-19.4
8.998,-19.7
8.999,-20.2
9,-20.7
9.001,-21.1
9.002,-21.4
9.003,-21.4
9.004,-21.3
9.005,-21.2
9.006,-21
9.007,-20.8
9.008,-20.5
9.009,-20.2
9.01,-19.9
9.011,-19.8
9.012,-20
9.013,-20.5
9.014,-20.8
9.015,-20.6
9.016,-19.8
9.017,-18.4
9.018,-17
9.019,-16
9.02,-15.5
9.021,-15.2
9.022,-14.7
9.023,-13.6
9.024,-12.2
9.025,-10.9
9.026,-10.2
9.027,-10.4
9.028,-11.1
9.029,-11.8
9.03,-11.7
9.031,-10.4
9.032,-8.2
9.033,-5.8
9.034,-3.9
9.035,-3
9.036,-2.7
9.037,-2.8
9.038,-2.5
9.039,-1.7
9.04,-0.8
9.041,-0.4
9.042,-0.9
9.043,-2.5
9.044,-4.5
9.045,-6.4
9.046,-7.3
9.047,-7.1
9.048,-6.1
9.049,-4.8
9.05,-3.7
9.051,-3
9.052,-2.7
9.053,-2.6
9.054,-2.4
9.055,-2.2
9.056,-1.9
9.057,-1.4
9.058,-0.5
9.059,1.1
9.06,3.6
9.061,6.9
9.062,10.7
9.063,14.2
9.064,16.9
9.065,18.3
9.066,18.2
9.067,17
9.068,15.1
9.069,12.7
9.07,10.3
9.071,8
9.072,5.7
9.073,3.6
9.074,1.4
9.075,-0.5
9.076,-2.1
9.077,-3.2
9.078,-3.7
9.079,-3.8
9.08,-3.6
9.081,-3.3
9.082,-2.8
9.083,-2.4
9.084,-1.8
9.085,-1.2
9.086,-0.3
9.087,0.6
9.088,1.7
9.089,2.8
9.09,3.9
9.091,4.9
9.092,5.5
9.093,5.7
9.094,5.6
9.095,5.4
9.096,5.4
9.097,5.5
9.098,5.7
9.099,5.6
9.1,5.2
9.101,4.5
9.102,3.9
9.103,3.5
9.104,3.6
9.105,3.9
9.106,4.3
9.107,4.6
9.108,4.9
9.109,5.1
9.11,5.5
9.111,5.8
9.112,6
9.113,5.8
9.114,5.4
9.115,5
9.116,4.8
9.117,5.2
9.118,6.1
9.119,7.2
9.12,8.2
9.121,8.8
9.122,8.9
9.123,8.6
9.124,8.3
9.125,8
9.126,7.8
9.127,7.6
9.128,7.3
9.129,6.8
9.13,6.2
9.131,5.8
9.132,5.6
9.133,5.5
9.134,5.6
9.135,5.6
9.136,5.4
9.137,5.2
9.138,5.3
9.139,5.8
9.14,6.7
9.141,7.8
9.142,8.9
9.143,9.5
9.144,9.4
9.145,8.7
9.146,7.6
9.147,6.4
9.148,5.4
9.149,4.7
9.15,4
9.151,3.4
9.152,2.8
9.153,2.4
9.154,2.6
9.155,3.3
9.156,4.5
9.157,5.6
9.158,6.2
9.159,6.1
9.16,5.4
9.161,4.6
9.162,4.3
9.163,4.6
9.164,5.3
9.165,5.8
9.166,5.9
9.167,5.4
9.168,4.6
9.169,3.8
9.17,3.2
9.171,3
9.172,3
9.173,3.3
9.174,3.7
9.175,4.1
9.176,4.3
9.177,4
9.178,3.5
9.179,3
9.18,3
9.181,3.5
9.182,4.5
9.183,5.5
9.184,6.1
9.185,6
9.186,5.5
9.187,5
9.188,5
9.189,5.5
9.19,6.3
9.191,6.9
9.192,7.1
9.193,7.1
9.194,6.8
9.195,6.6
9.196,6.4
9.197,6.2
9.198,5.9
9.199,5.5
9.2,5.1
9.201,4.9
9.202,4.9
9.203,5.1
9.204,5.4
9.205,5.8
9.206,6
9.207,6
9.208,6
9.209,6
9.21,6
9.211,6.1
9.212,6
9.213,5.7
9.214,5.2
9.215,4.4
9.216,3.8
9.217,3.6
9.218,3.7
9.219,4
9.22,4
9.221,3.6
9.222,2.8
9.223,2.2
9.224,1.9
9.225,2.2
9.226,2.8
9.227,3.4
9.228,3.6
9.229,3.5
9.23,3.2
9.231,2.9
9.232,2.9
9.233,3.2
9.234,3.6
9.235,4.1
9.236,4.7
9.237,5.4
9.238,5.9
9.239,6.2
9.24,6.1
9.241,5.6
9.242,4.9
9.243,4.3
9.244,4.1
9.245,4.5
9.246,5.5
9.247,6.8
9.248,8.1
9.249,9.1
9.25,9.6
9.251,9.9
9.252,10.2
9.253,10.6
9.254,11
9.255,11.3
9.256,11
9.257,10
9.258,8.4
9.259,6.6
9.26,5.1
9.261,4.3
9.262,4.2
9.263,4.6
9.264,5.2
9.265,5.4
9.266,5.3
9.267,4.8
9.268,4.2
9.269,3.9
9.27,3.9
9.271,4
9.272,4
9.273,3.6
9.274,2.9
9.275,2.3
9.276,2.1
9.277,2.6
9.278,3.7
9.279,4.8
9.28,5.2
9.281,4.9
9.282,4
9.283,3.1
9.284,3
9.285,3.6
9.286,4.8
9.287,5.9
9.288,6.2
9.289,5.7
9.29,4.7
9.291,4
9.292,3.8
9.293,4.5
9.294,5.5
9.295,6.3
9.296,6.5
9.297,5.9
9.298,5
9.299,4
9.3,3.5
9.301,3.6
9.302,4.1
9.303,4.8
9.304,5.3
9.305,5.4
9.306,5.1
9.307,4.3
9.308,3.2
9.309,2.1
9.31,1.1
9.311,0.7
9.312,0.9
9.313,1.6
9.314,2.4
9.315,2.9
9.316,3
9.317,2.7
9.318,2.5
9.319,2.7
9.32,3.3
9.321,4.3
9.322,5.2
9.323,5.8
9.324,5.8
9.325,5.5
9.326,5
9.327,4.5
9.328,4.2
9.329,4
9.33,4
9.331,3.9
9.332,3.9
9.333,4
9.334,4.3
9.335,4.7
9.336,5.2
9.337,5.8
9.338,6
9.339,5.7
9.34,5
9.341,4
9.342,2.9
9.343,2.3
9.344,2
9.345,2.2
9.346,2.5
9.347,2.8
9.348,2.9
9.349,2.9
9.35,2.8
9.351,2.6
9.352,2.4
9.353,2.2
9.354,2.1
9.355,2.1
9.356,2.4
9.357,3.2
9.358,4.3
9.359,5.6
9.36,6.7
9.361,7
9.362,6.6
9.363,5.7
9.364,4.8
9.365,4.6
9.366,5.2
9.367,6.2
9.368,6.9
9.369,6.8
9.37,6
9.371,4.7
9.372,3.8
9.373,3.6
9.374,3.9
9.375,4.3
9.376,4.3
9.377,3.6
9.378,2.7
9.379,2
9.38,1.8
9.381,1.9
9.382,2.2
9.383,2.4
9.384,2.5
9.385,2.9
9.386,3.5
9.387,4.2
9.388,4.6
9.389,4.3
9.39,3.5
9.391,2.5
9.392,2
9.393,2.2
9.394,3
9.395,3.8
9.396,4.2
9.397,4.2
9.398,4
9.399,4.1
9.4,4.5
9.401,5.1
9.402,5.4
9.403,5.1
9.404,4.2
9.405,3
9.406,2
9.407,1.7
9.408,2.4
9.409,3.9
9.41,6
9.411,8.1
9.412,10
9.413,11.5
9.414,12.6
9.415,13.7
9.416,15.1
9.417,16.8
9.418,18.6
9.419,19.9
9.42,20.5
9.421,20.1
9.422,18.9
9.423,17.2
9.424,15.6
9.425,14
9.426,12.3
9.427,10.1
9.428,6.7
9.429,2.1
9.43,-3.4
9.431,-9.2
9.432,-14.7
9.433,-19.6
9.434,-23.9
9.435,-28
9.436,-32.6
9.437,-37.801
9.438,-43.301
9.439,-48.601
9.44,-53.101
9.441,-56.301
9.442,-58.301
9.443,-59.301
9.444,-59.901
9.445,-60.401
9.446,-60.601
9.447,-60.501
9.448,-59.601
9.449,-57.801
9.45,-55.201
9.451,-51.801
9.452,-47.701
9.453,-43.201
9.454,-38.201
9.455,-33.001
9.456,-27.6
9.457,-22.4
9.458,-17.8
9.459,-14.2
9.46,-11.6
9.461,-10
9.462,-8.8
9.463,-7.4
9.464,-5.5
9.465,-3.2
9.466,-0.7
9.467,1.4
9.468,2.6
9.469,3.1
9.47,3
9.471,2.8
9.472,2.6
9.473,2.4
9.474,2
9.475,1.3
9.476,0.3
9.477,-0.7
9.478,-1.4
9.479,-1.5
9.48,-1.2
9.481,-0.7
9.482,-0.2
9.483,0.2
9.484,0.4
9.485,0.6
9.486,0.6
9.487,0.5
9.488,0.3
9.489,0.1
9.49,0.2
9.491,0.6
9.492,1.3
9.493,2.3
9.494,3
9.495,3.2
9.496,2.9
9.497,2.3
9.498,1.8
9.499,1.7
9.5,2.2
9.501,3.1
9.502,4
9.503,4.6
9.504,4.9
9.505,4.9
9.506,4.7
9.507,4.6
9.508,4.5
9.509,4.4
9.51,4.2
9.511,3.6
9.512,2.5
9.513,1
9.514,-0.4
9.515,-1.5
9.516,-1.7
9.517,-0.9
9.518,0.6
9.519,2.3
9.52,3.4
9.521,3.7
9.522,3.2
9.523,2.5
9.524,2.6
9.525,4.3
9.526,7.7
9.527,12.3
9.528,16.9
9.529,20.3
9.53,21.6
9.531,20.7
9.532,18.2
9.533,15.2
9.534,12.5
9.535,10.5
9.536,9.1
9.537,7.8
9.538,5.9
9.539,3.5
9.54,0.7
9.541,-1.9
9.542,-3.9
9.543,-5.1
9.544,-5.7
9.545,-5.9
9.546,-5.8
9.547,-5.4
9.548,-4.7
9.549,-3.6
9.55,-2.5
9.551,-1.8
9.552,-1.6
9.553,-1.8
9.554,-2
9.555,-1.7
9.556,-0.7
9.557,0.9
9.558,2.6
9.559,3.8
9.56,4.3
9.561,3.9
9.562,3
9.563,1.9
9.564,1.1
9.565,0.6
9.566,0.5
9.567,0.6
9.568,0.9
9.569,1.3
9.57,1.5
9.571,1.5
9.572,1.3
9.573,0.8
9.574,0.4
9.575,0
9.576,0
9.577,0.3
9.578,1
9.579,2
9.58,3.1
9.581,4.2
9.582,5.2
9.583,5.8
9.584,6.1
9.585,6
9.586,5.6
9.587,4.9
9.588,4
9.589,2.8
9.59,1.6
9.591,0.3
9.592,-0.8
9.593,-1.7
9.594,-2.4
9.595,-2.8
9.596,-3
9.597,-3.2
9.598,-3.4
9.599,-3.4
9.6,-3.4
9.601,-3.2
9.602,-3
9.603,-2.8
9.604,-2.7
9.605,-3
9.606,-3.6
9.607,-4.5
9.608,-5.6
9.609,-6.6
9.61,-7.3
9.611,-7.5
9.612,-7.1
9.613,-6.4
9.614,-5.5
9.615,-5
9.616,-5.1
9.617,-5.7
9.618,-6.8
9.619,-8
9.62,-8.9
9.621,-9.4
9.622,-9.5
9.623,-9.3
9.624,-9.1
9.625,-9.2
9.626,-9.5
9.627,-10
9.628,-10.6
9.629,-11
9.63,-11.2
9.631,-11.2
9.632,-11.4
9.633,-11.8
9.634,-12.4
9.635,-13.1
9.636,-13.7
9.637,-13.9
9.638,-13.4
9.639,-12.5
9.64,-11.2
9.641,-10.2
9.642,-9.5
9.643,-9.6
9.644,-10.3
9.645,-11.4
9.646,-12.4
9.647,-13.2
9.648,-13.4
9.649,-13
9.65,-12.4
9.651,-11.8
9.652,-11.6
9.653,-11.8
9.654,-12.4
9.655,-13.2
9.656,-13.9
9.657,-14.5
9.658,-14.8
9.659,-15
9.66,-15.3
9.661,-15.6
9.662,-16
9.663,-16.2
9.664,-16.1
9.665,-15.9
9.666,-15.6
9.667,-15.2
9.668,-15
9.669,-14.9
9.67,-14.7
9.671,-14.5
9.672,-14.3
9.673,-14.2
9.674,-14.2
9.675,-14.4
9.676,-14.7
9.677,-14.9
9.678,-14.8
9.679,-14.7
9.68,-14.6
9.681,-14.7
9.682,-14.8
9.683,-14.8
9.684,-14.5
9.685,-13.8
9.686,-13.1
9.687,-12.7
9.688,-12.7
9.689,-13.1
9.69,-13.5
9.691,-13.2
9.692,-12.3
9.693,-10.8
9.694,-9.4
9.695,-8.5
9.696,-8.4
9.697,-8.5
9.698,-8.5
9.699,-7.9
9.7,-6.7
9.701,-5.6
9.702,-5.1
9.703,-5.7
9.704,-7
9.705,-8.3
9.706,-8.9
9.707,-8.3
9.708,-6.7
9.709,-5
9.71,-3.8
9.711,-3.5
9.712,-4
9.713,-4.9
9.714,-5.7
9.715,-6
9.716,-5.9
9.717,-5.6
9.718,-5.1
9.719,-4.7
9.72,-4.2
9.721,-3.6
9.722,-3
9.723,-2.5
9.724,-2.2
9.725,-2.1
9.726,-2.1
9.727,-2
9.728,-1.7
9.729,-1.3
9.73,-0.6
9.731,0.2
9.732,1.1
9.733,1.8
9.734,2.4
9.735,2.8
9.736,3
9.737,2.9
9.738,2.8
9.739,2.7
9.74,2.7
9.741,2.7
9.742,2.7
9.743,2.5
9.744,2.3
9.745,2
9.746,2
9.747,2.3
9.748,2.8
9.749,3.6
9.75,4.2
9.751,4.8
9.752,5.1
9.753,5.4
9.754,5.6
9.755,5.6
9.756,5.5
9.757,5.2
9.758,4.5
9.759,3.7
9.76,2.9
9.761,2.4
9.762,2.2
9.763,2.5
9.764,3.1
9.765,3.8
9.766,4.4
9.767,4.7
9.768,4.5
9.769,4.2
9.77,3.9
9.771,3.8
9.772,4.2
9.773,4.8
9.774,5.4
9.775,5.6
9.776,5.5
9.777,5.1
9.778,4.8
9.779,4.7
9.78,4.9
9.781,5.1
9.782,5.2
9.783,5
9.784,4.7
9.785,4.4
9.786,4.2
9.787,4.2
9.788,4.2
9.789,4.2
9.79,4.2
9.791,4.1
9.792,4
9.793,4
9.794,4
9.795,3.9
9.796,3.9
9.797,3.9
9.798,4.2
9.799,4.6
9.8,5.2
9.801,5.5
9.802,5.6
9.803,5.4
9.804,4.9
9.805,4.5
9.806,4.4
9.807,4.7
9.808,5.3
9.809,6.2
9.81,7.3
9.811,8.3
9.812,9.2
9.813,9.8
9.814,9.9
9.815,9.6
9.816,8.6
9.817,7.3
9.818,6
9.819,4.9
9.82,4.4
9.821,4.5
9.822,4.9
9.823,5.3
9.824,5.4
9.825,5.2
9.826,4.9
9.827,5
9.828,5.4
9.829,6.1
9.83,6.7
9.831,6.8
9.832,6.2
9.833,5.3
9.834,4.2
9.835,3.4
9.836,2.9
9.837,2.7
9.838,2.7
9.839,2.9
9.84,3.3
9.841,3.9
9.842,4.5
9.843,5.1
9.844,5.3
9.845,5
9.846,4.4
9.847,3.7
9.848,3.4
9.849,3.5
9.85,4
9.851,4.6
9.852,5.1
9.853,5.4
9.854,5.5
9.855,5.4
9.856,5.3
9.857,5.4
9.858,5.7
9.859,6.1
9.86,6.7
9.861,7.4
9.862,8.2
9.863,9.2
9.864,10.1
9.865,10.7
9.866,10.6
9.867,9.9
9.868,8.9
9.869,7.8
9.87,7
9.871,6.8
9.872,6.8
9.873,6.7
9.874,6.3
9.875,5.5
9.876,4.7
9.877,4.3
9.878,4.3
9.879,4.8
9.88,5.3
9.881,5.6
9.882,5.3
9.883,4.6
9.884,3.7
9.885,2.8
9.886,1.9
9.887,1.2
9.888,0.6
9.889,0.3
9.89,0.3
9.891,0.6
9.892,1.1
9.893,1.5
9.894,1.7
9.895,1.7
9.896,1.7
9.897,1.7
9.898,1.9
9.899,2.3
9.9,2.6
9.901,2.7
9.902,2.5
9.903,2.3
9.904,2.5
9.905,3.4
9.906,4.8
9.907,6.5
9.908,8.1
9.909,9.1
9.91,9.5
9.911,9.5
9.912,9.3
9.913,9.2
9.914,9.1
9.915,8.9
9.916,8.4
9.917,7.6
9.918,6.7
9.919,5.8
9.92,5.1
9.921,4.7
9.922,4.7
9.923,4.9
9.924,5.4
9.925,5.8
9.926,6.1
9.927,5.9
9.928,5.3
9.929,4.4
9.93,3.6
9.931,3.2
9.932,3.1
9.933,3.4
9.934,3.5
9.935,3.4
9.936,2.9
9.937,2.5
9.938,2.2
9.939,2.5
9.94,3.1
9.941,3.8
9.942,4.4
9.943,4.5
9.944,4.2
9.945,3.5
9.946,2.7
9.947,1.9
9.948,1.4
9.949,1.3
9.95,1.6
9.951,2.1
9.952,2.7
9.953,3.1
9.954,3.2
9.955,3
9.956,2.8
9.957,2.9
9.958,3.4
9.959,4.1
9.96,4.8
9.961,5.1
9.962,4.8
9.963,4
9.964,3.1
9.965,2.6
9.966,2.6
9.967,3
9.968,3.5
9.969,3.6
9.97,3.1
9.971,2
9.972,0.9
9.973,0
9.974,-0.4
9.975,-0.2
9.976,0.3
9.977,1
9.978,1.4
9.979,1.6
9.98,1.5
9.981,1.1
9.982,0.5
9.983,0.1
9.984,0.1
9.985,0.7
9.986,1.7
9.987,3.1
9.988,4.4
9.989,5.7
9.99,7.1
9.991,8.9
9.992,11.6
9.993,15.2
9.994,19.4
9.995,23.1
9.996,25.5
9.997,26
9.998,24.6
9.999,21.9
